id,sex,age,city,country,followers_count,last_seen,costs,games
352488,Мужской,37,Санкт-Петербург,Россия,922,03.09.2022,25000,['Free Fire']
357082,Женский,21,Североморск,Россия,,03.09.2022,25000,['Dota Underlords']
357686,Мужской,47,Санкт-Петербург,Россия,571,02.09.2022,25000,['Dota Underlords']
363164,Мужской,21,Москва,Россия,34,10.08.2022,25000,['Dota Underlords']
363768,Мужской,47,Санкт-Петербург,Россия,1006,03.09.2022,25000,['Dota Underlords']
369948,Мужской,41,,Россия,,03.09.2022,25000,['Dota Underlords']
375476,Женский,40,Самара,Россия,,03.09.2022,25000,['Quake Champions']
383879,Мужской,40,Мурманск,Россия,612,03.09.2022,25000,['Quake Champions']
391093,Мужской,36,Санкт-Петербург,Россия,,03.09.2022,25000,['Quake Champions']
392908,Мужской,38,,Россия,,03.09.2022,25000,['Quake Champions']
399338,Мужской,36,,Россия,230,03.09.2022,25000,['Overwatch']
413977,Мужской,38,Котлас,Россия,546,03.09.2022,25000,['PUBG']
421197,Мужской,30,Санкт-Петербург,Россия,291,03.09.2022,25000,['PUBG']
427430,Мужской,47,Москва,Россия,140,03.09.2022,25000,['PUBG']
427739,Женский,37,Москва,Россия,1495,03.09.2022,25000,['PUBG']
431985,Женский,36,Санкт-Петербург,Россия,3790,03.09.2022,25000,['PUBG']
440330,Мужской,47,Грозный,Россия,2179,03.09.2022,25000,['League of Legends']
444458,Женский,47,Санкт-Петербург,Россия,2141,03.09.2022,25000,['League of Legends']
445577,Мужской,18,,Россия,162,02.09.2022,25000,['League of Legends']
446390,Мужской,19,Туапсе,Россия,701,03.09.2022,25000,['League of Legends']
446627,Мужской,47,Санкт-Петербург,Россия,4529,03.09.2022,25000,['League of Legends']
449264,Женский,47,Санкт-Петербург,Россия,412,03.09.2022,25000,['Apex Legends']
451102,Мужской,37,,Россия,85,03.09.2022,25000,['Apex Legends']
451194,Мужской,35,Санкт-Петербург,Россия,102,03.09.2022,25000,['Apex Legends']
454435,Мужской,35,Санкт-Петербург,Россия,123,02.09.2022,25000,['Overwatch']
455259,Мужской,35,Санкт-Петербург,Россия,235,03.09.2022,25000,['Overwatch']
459953,Мужской,21,Санкт-Петербург,Россия,146,03.09.2022,25000,['Overwatch']
462051,Женский,37,Санкт-Петербург,Россия,1936,02.09.2022,25000,['Overwatch']
486390,Мужской,36,Москва,Россия,88,03.09.2022,25000,['Hearthstone']
491360,Мужской,37,,Россия,,03.09.2022,25000,['Hearthstone']
491811,Мужской,40,Санкт-Петербург,Россия,66,03.09.2022,25000,['Hearthstone']
496826,Женский,33,Санкт-Петербург,Россия,469,03.09.2022,25000,['CS:GO']
500180,Женский,39,Москва,Россия,675,03.09.2022,25000,['CS:GO']
501426,Мужской,37,Чебоксары,Россия,556,03.09.2022,25000,['Valorant']
502880,Мужской,34,Самара,Россия,1369,03.09.2022,25000,['Valorant']
504416,Женский,40,Санкт-Петербург,Россия,110,03.09.2022,25000,['Valorant']
507102,Мужской,47,Москва,Россия,178,03.09.2022,25000,['Valorant']
532653,Мужской,33,Санкт-Петербург,Россия,1568,03.09.2022,25000,['Valorant']
535179,Мужской,40,,Украина,2242,03.09.2022,75000,['Valorant']
538443,Мужской,40,Москва,Россия,1109,20.08.2022,25000,['Valorant']
538446,Мужской,35,Санкт-Петербург,Россия,266,03.09.2022,25000,['Valorant']
543651,Мужской,21,Санкт-Петербург,Россия,155,03.09.2022,25000,['Valorant']
547515,Мужской,39,Санкт-Петербург,Россия,55,03.09.2022,25000,['Dota Underlords']
549894,Мужской,41,Калининград,Россия,1382,03.09.2022,25000,['Dota Underlords']
553458,Мужской,33,Санкт-Петербург,Россия,612,03.09.2022,25000,['Dota Underlords']
556932,Мужской,33,Москва,Россия,,03.09.2022,25000,['Dota Underlords']
561370,Мужской,40,,Россия,1642,03.09.2022,25000,['Dota Underlords']
568214,Мужской,41,Санкт-Петербург,Россия,69,03.09.2022,25000,['Dota Underlords']
568463,Мужской,21,Санкт-Петербург,Россия,132,02.09.2022,25000,['Dota Underlords']
570771,Мужской,21,Санкт-Петербург,Россия,291,03.09.2022,25000,['Warface']
574300,Мужской,36,Москва,Россия,,03.09.2022,25000,['Warface']
574457,Мужской,47,Санкт-Петербург,Россия,153,03.09.2022,25000,['Warface']
579088,Мужской,21,Санкт-Петербург,Россия,72,03.09.2022,25000,['Warface']
580082,Мужской,21,,Россия,,03.09.2022,25000,['Warface']
584596,Мужской,41,,Россия,158,03.09.2022,25000,['Warface']
586792,Мужской,41,Ульяновск,Россия,58,03.09.2022,25000,['Warface']
587562,Мужской,41,Санкт-Петербург,Россия,,03.09.2022,25000,['Warface']
588743,Мужской,38,,Россия,601,03.09.2022,25000,['Warface']
592800,Мужской,41,Санкт-Петербург,Россия,115,03.09.2022,25000,['Warface']
592932,Женский,40,,Россия,,03.09.2022,25000,['Warface']
593892,Мужской,37,Воронеж,Россия,195,03.09.2022,25000,['Warface']
595982,Мужской,37,Кировск,Россия,215,03.09.2022,25000,['CS:GO']
596009,Мужской,41,Комсомольск-на-Амуре,Россия,66,11.03.2022,25000,['CS:GO']
597897,Мужской,40,,США,,03.09.2022,236160,['CS:GO']
599278,Женский,37,Москва,Россия,1207,03.09.2022,25000,['CS:GO']
604149,Мужской,47,Симферополь,Россия,,03.09.2022,25000,['CS:GO']
605186,Мужской,47,Выборг,Россия,,03.09.2022,75000,['CS:GO']
609344,Мужской,36,Москва,Россия,161,02.09.2022,75000,['CS:GO']
610580,Мужской,42,Одинцово,Россия,312,03.09.2022,75000,['Warface']
611726,Мужской,42,Санкт-Петербург,Россия,119,31.08.2022,75000,['Dota Underlords']
612995,Мужской,47,,Россия,216,06.08.2021,75000,['Dota Underlords']
616592,Мужской,46,Санкт-Петербург,Россия,173,03.09.2022,25000,['Dota Underlords']
618897,Женский,47,Санкт-Петербург,Россия,210,03.09.2022,25000,['Dota Underlords']
619996,Мужской,21,Казань,Россия,,03.09.2022,25000,['Dota Underlords']
620645,Мужской,47,Санкт-Петербург,Россия,302,03.09.2022,25000,['Heroes of the Storm']
631104,Женский,35,Санкт-Петербург,Россия,,03.09.2022,25000,['Heroes of the Storm']
635363,Мужской,47,Los Angeles,США,,03.09.2022,236160,['Heroes of the Storm']
635377,Женский,39,Москва,Россия,702,03.09.2022,25000,['Free Fire']
635406,Мужской,28,Санкт-Петербург,Россия,,03.09.2022,25000,['Free Fire']
635984,Мужской,28,Тикси,Россия,1480,29.08.2022,25000,['Free Fire']
645169,Мужской,21,,Россия,12708,03.09.2022,25000,['Free Fire']
650066,Мужской,29,Санкт-Петербург,Россия,75,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
651291,Мужской,36,Кострома,Россия,,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
652420,Мужской,41,Москва,Россия,,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
653788,Мужской,47,Санкт-Петербург,Россия,,03.09.2022,25000,"['Dota Underlords', 'Quake Champions', 'Heroes of the Storm']"
655181,Женский,34,Санкт-Петербург,Россия,,03.09.2022,25000,['Free Fire']
657786,Мужской,47,Волжск,Россия,398,03.09.2022,25000,['Free Fire']
659544,Женский,38,Санкт-Петербург,Россия,,02.09.2022,25000,['Free Fire']
659690,Мужской,38,Екатеринбург,Россия,130,03.09.2022,25000,['Heroes of the Storm']
659725,Мужской,35,Санкт-Петербург,Россия,596,03.09.2022,25000,['Heroes of the Storm']
660337,Мужской,28,Москва,Россия,,03.09.2022,25000,['Heroes of the Storm']
667198,Мужской,37,Москва,Россия,,02.09.2022,25000,['Heroes of the Storm']
671948,Мужской,41,Санкт-Петербург,Россия,360,03.09.2022,25000,['Heroes of the Storm']
678818,Женский,38,Москва,Россия,2757,25.08.2022,25000,['Heroes of the Storm']
679089,Мужской,47,Москва,Россия,345,29.11.2017,25000,['PUBG']
679983,Мужской,47,,Россия,,03.09.2022,25000,['PUBG']
680829,Мужской,39,Нижний Новгород,Россия,1109,03.09.2022,25000,['PUBG']
682616,Мужской,18,Москва,Россия,197,19.08.2022,25000,['Apex Legends']
684830,Мужской,41,Санкт-Петербург,Россия,117,03.09.2022,25000,['Apex Legends']
684930,Мужской,37,Москва,Россия,,03.09.2022,25000,['Apex Legends']
686797,Мужской,47,Санкт-Петербург,Россия,,03.09.2022,25000,['Fortnite']
692831,Мужской,35,Уфа,Россия,,03.09.2022,25000,['Fortnite']
693164,Мужской,34,Санкт-Петербург,Россия,176,03.09.2022,25000,['Fortnite']
693499,Женский,21,Москва,Россия,977,03.09.2022,25000,['Apex Legends']
695204,Мужской,21,Северодвинск,Россия,,02.09.2022,25000,['Apex Legends']
701802,Мужской,38,Москва,Россия,530,03.09.2022,25000,['Apex Legends']
701901,Мужской,47,Москва,Россия,120,03.09.2022,25000,['Apex Legends']
702408,Мужской,21,Тюмень,Россия,179,03.09.2022,25000,['Apex Legends']
703692,Мужской,37,Екатеринбург,Россия,240,03.09.2022,25000,['Apex Legends']
703769,Мужской,33,Тель-Авив,Израиль,,03.09.2022,184820,['Apex Legends']
704153,Мужской,34,,Россия,29,03.09.2022,25000,['Apex Legends']
705529,Мужской,36,Санкт-Петербург,Россия,81,02.09.2022,25000,['PUBG']
707159,Мужской,34,,Россия,215,02.09.2022,25000,['PUBG']
709497,Мужской,47,Санкт-Петербург,Россия,,02.09.2022,25000,['PUBG']
713857,Мужской,42,Санкт-Петербург,Россия,,15.08.2022,25000,['PUBG']
714162,Мужской,47,Петрозаводск,Россия,1892,03.09.2022,25000,['PUBG']
716053,Мужской,47,Helsinki,Финляндия,125,03.09.2022,138615,['PUBG']
717891,Мужской,36,Old Fort,США,339,03.09.2022,236160,['PUBG']
719082,Мужской,47,Ростов-на-Дону,Россия,,03.09.2022,25000,['Heroes of the Storm']
720292,Мужской,41,Казань,Россия,405,03.09.2022,25000,['Heroes of the Storm']
724461,Мужской,37,Якутск,Россия,,03.09.2022,25000,['Heroes of the Storm']
726137,Мужской,18,Альметьевск,Россия,515,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
733404,Мужской,47,,Россия,189,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
739668,Мужской,18,,Россия,,30.09.2020,25000,"['Warcraft III', 'StarCraft 2']"
740027,Мужской,47,Великий Новгород,Россия,,02.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744506,Женский,51,,Россия,246,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
744987,Мужской,29,,Россия,117,28.11.2017,25000,"['Warcraft III', 'StarCraft 2']"
746244,Мужской,47,Санкт-Петербург,Россия,,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
749097,Женский,21,Санкт-Петербург,Россия,894,03.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
750095,Мужской,34,Санкт-Петербург,Россия,1353,02.09.2022,25000,"['Warcraft III', 'StarCraft 2']"
757106,Мужской,47,Санкт-Петербург,Россия,,02.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
762353,Мужской,44,Санкт-Петербург,Россия,16,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
765030,Мужской,34,Зеленоград,Россия,,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
766017,Мужской,35,Санкт-Петербург,Россия,863,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
770523,Женский,21,Санкт-Петербург,Россия,868,03.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
776894,Женский,60,Москва,Россия,303,30.08.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
777512,Мужской,29,Москва,Россия,101,02.09.2022,25000,"['PUBG', 'Hearthstone', 'Overwatch']"
780523,Мужской,47,Санкт-Петербург,Россия,1919,03.09.2022,25000,['Overwatch']
787128,Мужской,38,Новосибирск,Россия,732,03.09.2022,25000,['Overwatch']
787314,Мужской,47,,Россия,146,03.09.2022,25000,['Overwatch']
787828,Мужской,43,Санкт-Петербург,Россия,91,03.09.2022,25000,['CS:GO']
788691,Мужской,36,Тула,Россия,,03.09.2022,25000,['CS:GO']
789582,Мужской,40,Мурманск,Россия,100,03.09.2022,25000,['CS:GO']
793466,Мужской,47,Санкт-Петербург,Россия,47,03.09.2022,25000,['CS:GO']
798180,Мужской,21,Москва,Россия,1406,03.09.2022,25000,['CS:GO']
803043,Женский,47,Санкт-Петербург,Россия,,03.09.2022,25000,['CS:GO']
803887,Мужской,42,Салават,Россия,119,03.09.2022,25000,['Overwatch']
804090,Мужской,42,Москва,Россия,85,03.09.2022,25000,['Overwatch']
808967,Мужской,37,Москва,Россия,51,03.09.2022,25000,['Overwatch']
816777,Женский,41,Москва,Россия,,03.09.2022,25000,['Overwatch']
824979,Мужской,34,Санкт-Петербург,Россия,148,03.09.2022,25000,"['Dota 2', 'CS:GO']"
831382,Мужской,42,Москва,Россия,,03.09.2022,25000,"['Dota 2', 'CS:GO']"
831950,Мужской,47,Апатиты,Россия,163,03.09.2022,25000,"['Dota 2', 'CS:GO']"
